x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
0.0501,1.1003,1.8509,0.1503,1.005,5.0501,2.9499,-3.8997,0.0509,0.9023,1.9987,0.0501,0.9987,1.099,0.1001,0.995,0.0502,1.0025,0.995,0.0489,0.2239,0.0,-0.0501,0.0501,9.9499,0.0003,0.05,2.2005,5.8997,2.9504,4.9992,0.2505,2.9962,0.0251,0.9997,0.505,0.7179,0.0001,7.9999,0.2002,0.0752,0.9837,0.9523,0.0752,-0.9837,0.9999,0.0001,0.005,0.0,0.0501,-6.8496
0.1504,1.3008,1.5602,0.4494,1.0152,5.1504,2.8496,-3.6992,0.1572,0.7219,1.9887,0.1498,0.9887,1.2883,0.2962,0.9551,0.1515,1.0075,0.9851,0.1401,0.3878,0.0,-0.15,0.1504,9.8496,0.0023,0.1481,2.6015,5.6992,2.8541,4.9932,0.749,2.9661,0.0751,0.9972,0.5153,0.7656,0.0011,7.9989,0.5925,0.225,0.9436,0.8693,0.225,-0.9436,0.9989,0.0005,0.015,0.0001,0.1493,-6.5489
0.2506,1.5013,1.2795,0.744,1.0254,5.2506,2.7494,-3.4987,0.2695,0.5616,1.9686,0.248,0.9688,1.4648,0.4805,0.877,0.256,1.0126,0.9752,0.2236,0.5006,0.0002,-0.2491,0.2506,9.7494,0.0062,0.2403,3.0025,5.4987,2.7619,4.9812,1.2401,2.9063,0.125,0.9922,0.5257,0.8112,0.0031,7.9969,0.961,0.3733,0.8936,0.7996,0.3733,-0.8936,0.9969,0.0013,0.0251,0.0003,0.2455,-6.2481
0.3509,1.7018,1.0089,1.0312,1.0357,5.3509,2.6491,-3.2982,0.3878,0.4214,1.9384,0.3437,0.9391,1.6265,0.6456,0.7637,0.366,1.0177,0.9655,0.3008,0.5923,0.0004,-0.3466,0.3509,9.6491,0.0121,0.3228,3.4035,5.2982,2.6737,4.9631,1.7186,2.8172,0.1745,0.9847,0.5363,0.8548,0.0062,7.9938,1.2911,0.5192,0.8338,0.7403,0.5192,-0.8338,0.9939,0.0025,0.0351,0.0006,0.3372,-5.9474
0.4511,1.9023,0.7484,1.3079,1.0461,5.4511,2.5489,-3.0977,0.5122,0.3013,1.8982,0.436,0.9,1.7719,0.7847,0.6198,0.4844,1.0228,0.9559,0.3723,0.6717,0.0009,-0.4419,0.4511,9.5489,0.0197,0.3924,3.8045,5.0977,2.5896,4.9389,2.1799,2.6999,0.2237,0.9747,0.5472,0.8965,0.0102,7.9898,1.5695,0.6615,0.7646,0.6891,0.6615,-0.7646,0.9899,0.0041,0.0451,0.001,0.4228,-5.6466
0.5514,2.1028,0.4979,1.5716,1.0567,5.5514,2.4486,-2.8972,0.6426,0.2013,1.848,0.5239,0.8518,1.8995,0.8925,0.4511,0.615,1.028,0.9464,0.4391,0.7425,0.0017,-0.5346,0.5514,9.4486,0.0289,0.4462,4.2055,4.8972,2.5094,4.9088,2.6193,2.5554,0.2722,0.9622,0.5583,0.9366,0.0152,7.9848,1.7849,0.7996,0.6864,0.6446,0.7996,-0.6864,0.9849,0.0061,0.0552,0.0015,0.5016,-5.3459
0.6516,2.3033,0.2574,1.8194,1.0673,5.6516,2.3484,-2.6967,0.779,0.1214,1.7877,0.6065,0.7951,2.0081,0.9644,0.2644,0.7628,1.0331,0.9369,0.5018,0.8072,0.0028,-0.624,0.6516,9.3484,0.0395,0.4822,4.6065,4.6967,2.4333,4.8726,3.0324,2.3853,0.3201,0.9474,0.5696,0.9752,0.0212,7.9788,1.9288,0.9323,0.5996,0.6055,0.9323,-0.5996,0.979,0.0085,0.0652,0.0021,0.5728,-5.0451
0.7519,2.5038,0.027,2.049,1.0781,5.7519,2.2481,-2.4962,0.9215,0.0616,1.7173,0.683,0.7304,2.0964,0.9978,0.067,0.9351,1.0383,0.9276,0.5607,0.8671,0.0043,-0.7094,0.7519,9.2481,0.0514,0.4989,5.0075,4.4962,2.3612,4.8304,3.4151,2.1912,0.3671,0.9302,0.5811,1.0123,0.0283,7.9717,1.9955,1.059,0.5048,0.5708,1.059,-0.5048,0.9721,0.0113,0.0753,0.0028,0.6363,-4.7444
0.8521,2.7043,-0.1933,2.2581,1.0889,5.8521,2.1479,-2.2957,1.07,0.0219,1.6369,0.7527,0.6584,2.1638,0.9911,-0.1331,1.1432,1.0435,0.9183,0.6163,0.9231,0.0062,-0.7903,0.8521,9.1479,0.0641,0.4956,5.4085,4.2957,2.2931,4.7822,3.7634,1.9751,0.4133,0.9106,0.5929,1.0481,0.0363,7.9637,1.9822,1.1787,0.4027,0.5399,1.1787,-0.4027,0.9643,0.0145,0.0853,0.0036,0.6922,-4.4436
0.9524,2.9048,-0.4036,2.4444,1.0999,5.9524,2.0476,-2.0952,1.2245,0.0023,1.5465,0.8148,0.5797,2.2093,0.9447,-0.3278,1.4054,1.0488,0.9092,0.669,0.9759,0.0086,-0.866,0.9524,9.0476,0.0776,0.4724,5.8095,4.0952,2.229,4.7279,4.074,1.7392,0.4584,0.8887,0.6049,1.0826,0.0454,7.9546,1.8895,1.291,0.294,0.5122,1.291,-0.294,0.9557,0.0181,0.0954,0.0045,0.7409,-4.1429
1.0526,3.1053,-0.6039,2.6062,1.111,6.0526,1.9474,-1.8947,1.385,0.0028,1.446,0.8687,0.4953,2.2327,0.8605,-0.5094,1.754,1.054,0.9001,0.7191,1.026,0.0117,-0.936,1.0526,8.9474,0.0914,0.4303,6.2105,3.8947,2.169,4.6676,4.3436,1.4859,0.5024,0.8647,0.6172,1.116,0.0554,7.9446,1.7211,1.395,0.1795,0.4872,1.395,-0.1795,0.9461,0.0222,0.1055,0.0055,0.7828,-3.8421
1.1529,3.3058,-0.7941,2.7418,1.1222,6.1529,1.8471,-1.6942,1.5516,0.0234,1.3354,0.9139,0.4059,2.2337,0.7419,-0.6706,2.2519,1.0593,0.8911,0.7668,1.0737,0.0153,-0.9996,1.1529,8.8471,0.1054,0.3709,6.6115,3.6942,2.1129,4.6013,4.5697,1.2176,0.545,0.8384,0.6297,1.1483,0.0665,7.9335,1.4837,1.4904,0.06,0.4645,1.4904,-0.06,0.9357,0.0266,0.1155,0.0067,0.8187,-3.5414
1.2531,3.5063,-0.9742,2.8499,1.1335,6.2531,1.7469,-1.4937,1.7242,0.0641,1.2148,0.95,0.3123,2.2123,0.5934,-0.8049,3.0414,1.0647,0.8822,0.8123,1.1194,0.0197,-1.0563,1.2531,8.7469,0.119,0.2967,7.0125,3.4937,2.0609,4.5289,4.7498,0.937,0.5864,0.81,0.6424,1.1796,0.0785,7.9215,1.1869,1.5765,-0.0636,0.4438,1.5765,0.0636,0.9245,0.0314,0.1256,0.0079,0.8492,-3.2406
1.3534,3.7068,-1.1443,2.9294,1.1449,6.3534,1.6466,-1.2932,1.9029,0.1249,1.0842,0.9765,0.2157,2.1686,0.4213,-0.9069,4.5268,1.07,0.8734,0.8559,1.1634,0.0248,-1.1055,1.3534,8.6466,0.1322,0.2106,7.4135,3.2932,2.0129,4.4505,4.8823,0.6471,0.6262,0.7796,0.6554,1.21,0.0916,7.9084,0.8425,1.6532,-0.1903,0.4249,1.6532,0.1903,0.9125,0.0366,0.1358,0.0092,0.8748,-2.9398
1.4536,3.9073,-1.3044,2.9794,1.1565,6.4536,1.5464,-1.0927,2.0875,0.2058,0.9435,0.9931,0.1169,2.1032,0.2322,-0.9727,8.4961,1.0754,0.8647,0.8976,1.2057,0.0307,-1.1465,1.4536,8.5464,0.1444,0.1161,7.8145,3.0927,1.969,4.3661,4.9657,0.3507,0.6645,0.7473,0.6687,1.2394,0.1057,7.8943,0.4644,1.72,-0.3192,0.4076,1.72,0.3192,0.8997,0.0423,0.1459,0.0106,0.8964,-2.6391
1.5539,4.1078,-1.4544,2.9996,1.1681,6.5539,1.4461,-0.8922,2.2783,0.3068,0.7927,0.9999,0.0169,2.0166,0.0338,-0.9994,14.1014,1.0808,0.8561,0.9376,1.2465,0.0375,-1.1787,1.5539,8.4461,0.1554,0.0169,8.2155,2.8922,1.929,4.2756,4.9993,0.0507,0.7011,0.7131,0.6822,1.268,0.1207,7.8793,0.0676,1.7768,-0.4493,0.3916,1.7768,0.4493,0.8863,0.0483,0.156,0.0121,0.9144,-2.3383
1.6541,4.3083,-1.5943,2.9896,1.1799,6.6541,1.3459,-0.6917,2.475,0.4279,0.6319,0.9965,-0.0832,1.9098,-0.1659,-0.9861,14.1014,1.0862,0.8475,0.9761,1.2861,0.0453,-1.2015,1.6541,8.3459,0.1648,-0.083,8.6165,2.6917,1.8931,4.1792,4.9826,-0.2497,0.7359,0.677,0.6961,1.2959,0.1368,7.8632,-0.3318,1.8236,-0.5795,0.3768,1.8236,0.5795,0.8721,0.0547,0.1662,0.0137,0.9294,-2.0376
1.7544,4.5088,-1.7242,2.9496,1.1918,6.7544,1.2456,-0.4912,2.6777,0.5691,0.4611,0.9832,-0.1826,1.7838,-0.359,-0.9333,14.1014,1.0917,0.8391,1.0132,1.3245,0.054,-1.2144,1.7544,8.2456,0.1725,-0.1795,9.0175,2.4912,1.8612,4.0766,4.916,-0.5477,0.7689,0.6393,0.7102,1.3229,0.1539,7.8461,-0.718,1.8604,-0.7089,0.3631,1.8604,0.7089,0.8574,0.0616,0.1763,0.0154,0.9419,-1.7368
1.8546,4.7093,-1.8441,2.88,1.2038,6.8546,1.1454,-0.2907,2.8865,0.7304,0.2802,0.96,-0.28,1.6399,-0.5377,-0.8432,14.1014,1.0972,0.8307,1.0489,1.3619,0.0638,-1.2167,1.8546,8.1454,0.178,-0.2688,9.4185,2.2907,1.8333,3.9681,4.7999,-0.8401,0.8,0.6,0.7245,1.3493,0.172,7.828,-1.0754,1.8873,-0.8364,0.3503,1.8873,0.8364,0.842,0.0688,0.1865,0.0172,0.9522,-1.4361
1.9549,4.9098,-1.9539,2.7814,1.2159,6.9549,1.0451,-0.0902,3.1014,0.9118,0.0892,0.9271,-0.3747,1.4796,-0.6948,-0.7192,14.1014,1.1027,0.8224,1.0835,1.3982,0.0747,-1.2078,1.9549,8.0451,0.1812,-0.3474,9.8195,2.0902,1.8094,3.8535,4.6357,-1.1241,0.8291,0.5591,0.7392,1.375,0.1911,7.8089,-1.3897,1.9046,-0.9612,0.3384,1.9046,0.9612,0.8261,0.0764,0.1967,0.0192,0.9607,-1.1353
2.0551,5.1103,-2.0536,2.6549,1.2282,7.0551,0.9449,0.1103,3.3222,1.1133,-0.1118,0.885,-0.4656,1.3043,-0.8241,-0.5664,14.1014,1.1082,0.8142,1.1168,1.4336,0.0868,-1.1871,2.0551,7.9449,0.1819,-0.4121,10.2206,1.8897,1.7896,3.7329,4.4249,-1.3969,0.856,0.5169,0.7542,1.4,0.2112,7.7888,-1.6483,1.9126,-1.0822,0.3273,1.9126,1.0822,0.8096,0.0845,0.207,0.0212,0.9677,-0.8346
2.1554,5.3108,-2.1433,2.5018,1.2405,7.1554,0.8446,0.3108,3.5491,1.3349,-0.3228,0.8339,-0.5519,1.116,-0.9204,-0.3909,14.1014,1.1138,0.8061,1.1491,1.4681,0.1001,-1.1541,2.1554,7.8446,0.1797,-0.4602,10.6216,1.6892,1.7738,3.6063,4.1697,-1.6556,0.8809,0.4734,0.7695,1.4244,0.2323,7.7677,-1.8409,1.9116,-1.1985,0.3169,1.9116,1.1985,0.7927,0.0929,0.2172,0.0233,0.9735,-0.5338
2.2556,5.5113,-2.223,2.3236,1.253,7.2556,0.7444,0.5113,3.782,1.5766,-0.544,0.7745,-0.6326,0.9165,-0.9798,-0.1998,14.1014,1.1194,0.7981,1.1804,1.5019,0.1148,-1.108,2.2556,7.7444,0.1747,-0.4899,11.0226,1.4887,1.7619,3.4736,3.8726,-1.8977,0.9035,0.4286,0.785,1.4482,0.2544,7.7456,-1.9597,1.9023,-1.3092,0.3072,1.9023,1.3092,0.7754,0.1018,0.2275,0.0255,0.9783,-0.2331
2.3559,5.7118,-2.2926,2.122,1.2657,7.3559,0.6441,0.7118,4.021,1.8384,-0.7751,0.7073,-0.7069,0.7078,-1.0,-0.0006,14.1014,1.125,0.7901,1.2107,1.5349,0.1308,-1.0483,2.3559,7.6441,0.1666,-0.5,11.4236,1.2882,1.7542,3.3349,3.5366,-2.1207,0.9238,0.3828,0.8009,1.4715,0.2775,7.7225,-2.0,1.8853,-1.4137,0.298,1.8853,1.4137,0.7577,0.111,0.2378,0.0279,0.9822,0.0677
2.4561,5.9123,-2.3521,1.8991,1.2784,7.4561,0.5439,0.9123,4.2659,2.1203,-1.0163,0.633,-0.7741,0.4919,-0.9801,0.1986,14.1014,1.1307,0.7822,1.2402,1.5672,0.1482,-0.9744,2.4561,7.5439,0.1555,-0.49,11.8246,1.0877,1.7504,3.1902,3.1651,-2.3224,0.9418,0.3361,0.8172,1.4943,0.3016,7.6984,-1.9602,1.8611,-1.511,0.2893,1.8611,1.511,0.7396,0.1207,0.2481,0.0303,0.9854,0.3684
2.5564,6.1128,-2.4016,1.6571,1.2913,7.5564,0.4436,1.1128,4.5169,2.4224,-1.2676,0.5524,-0.8336,0.2711,-0.9209,0.3898,14.1014,1.1363,0.7744,1.2687,1.5989,0.1671,-0.8858,2.5564,7.4436,0.1412,-0.4605,12.2256,0.8872,1.7506,3.0395,2.7618,-2.5008,0.9575,0.2884,0.8337,1.5165,0.3268,7.6732,-1.8418,1.8306,-1.6005,0.2812,1.8306,1.6005,0.7213,0.1307,0.2584,0.0329,0.988,0.6692
2.6566,6.3133,-2.4411,1.3985,1.3043,7.6566,0.3434,1.3133,4.774,2.7445,-1.5289,0.4662,-0.8847,0.0476,-0.8248,0.5654,14.1014,1.1421,0.7667,1.2965,1.6299,0.1875,-0.7817,2.6566,7.3434,0.1238,-0.4124,12.6266,0.6867,1.7549,2.8827,2.3308,-2.6541,0.9707,0.2401,0.8506,1.5383,0.3529,7.6471,-1.6497,1.7945,-1.6817,0.2735,1.7945,1.6817,0.7027,0.1412,0.2688,0.0355,0.9902,0.9699
2.7569,6.5138,-2.4704,1.1258,1.3174,7.7569,0.2431,1.5138,5.037,3.0867,-1.8002,0.3753,-0.9269,-0.1763,-0.6957,0.7183,14.1014,1.1478,0.759,1.3236,1.6604,0.2095,-0.6615,2.7569,7.2431,0.1035,-0.3479,13.0276,0.4862,1.7632,2.7199,1.8764,-2.7807,0.9816,0.1912,0.8678,1.5596,0.38,7.62,-1.3914,1.7537,-1.754,0.2662,1.7537,1.754,0.6838,0.152,0.2792,0.0382,0.992,1.2707
2.8571,6.7143,-2.4898,0.8419,1.3307,7.8571,0.1429,1.7143,5.3061,3.449,-2.0816,0.2806,-0.9598,-0.3986,-0.5387,0.8425,14.1014,1.1536,0.7515,1.3499,1.6903,0.2332,-0.5248,2.8571,7.1429,0.0802,-0.2694,13.4286,0.2857,1.7755,2.551,1.4031,-2.8794,0.9899,0.1417,0.8854,1.5805,0.4082,7.5918,-1.0774,1.7092,-1.817,0.2593,1.7092,1.817,0.6649,0.1633,0.2896,0.0411,0.9934,1.5714
2.9574,6.9148,-2.4991,0.5495,1.3441,7.9574,0.0426,1.9148,5.5812,3.8314,-2.3731,0.1832,-0.9831,-0.6168,-0.3601,0.9329,14.1014,1.1594,0.744,1.3756,1.7197,0.2587,-0.3708,2.9574,7.0426,0.0542,-0.1801,13.8296,0.0852,1.7918,2.3761,0.9158,-2.9492,0.9958,0.092,0.9033,1.6009,0.4373,7.5627,-0.7202,1.6619,-1.8703,0.2527,1.6619,1.8703,0.6458,0.1749,0.3001,0.0441,0.9946,1.8722
3.0576,7.1153,-2.4983,0.2515,1.3577,8.0576,-0.0576,2.1153,5.8624,4.2339,-2.6746,0.0838,-0.9965,-0.8288,-0.1671,0.9859,14.1014,1.1652,0.7366,1.4006,1.7486,0.2859,-0.199,3.0576,6.9424,0.0256,-0.0836,14.2306,-0.1153,1.8122,2.1952,0.4192,-2.9894,0.9991,0.042,0.9216,1.6209,0.4675,7.5325,-0.3342,1.6127,-1.9138,0.2464,1.6127,1.9138,0.6266,0.187,0.3106,0.0471,0.9956,2.1729
3.1579,7.3158,-2.4875,-0.0489,1.3713,8.1579,-0.1579,2.3158,6.1496,4.6565,-2.9861,-0.0163,-0.9999,-1.0325,0.0326,0.9995,14.1014,1.171,0.7292,1.425,1.777,0.3149,-0.0087,3.1579,6.8421,-0.0051,0.0163,14.6316,-0.3158,1.8366,2.0083,-0.0815,-2.9996,1.0,-0.0082,0.9403,1.6405,0.4986,7.5014,0.0652,1.5626,-1.9472,0.2405,1.5626,1.9472,0.6074,0.1994,0.3211,0.0503,0.9964,2.4737
3.2581,7.5163,-2.4667,-0.3489,1.3852,8.2581,-0.2581,2.5163,6.4428,5.0992,-3.3078,-0.1163,-0.9932,-1.2258,0.231,0.973,14.1014,1.1769,0.7219,1.4488,1.805,0.3459,0.2005,3.2581,6.7419,-0.0379,0.1155,15.0326,-0.5163,1.865,1.8153,-0.5814,-2.9796,0.9983,-0.0582,0.9593,1.6598,0.5308,7.4692,0.462,1.5128,-1.9707,0.2348,1.5128,1.9707,0.5881,0.2123,0.3316,0.0535,0.997,2.7744
3.3584,7.7168,-2.4358,-0.6453,1.3991,8.3584,-0.3584,2.7168,6.742,5.562,-3.6394,-0.2151,-0.9766,-1.4068,0.4201,0.9075,14.1014,1.1828,0.7147,1.4721,1.8326,0.3788,0.4295,3.3584,6.6416,-0.0722,0.2101,15.4336,-0.7168,1.8974,1.6164,-1.0755,-2.9298,0.9941,-0.1082,0.9788,1.6787,0.5639,7.4361,0.8403,1.4641,-1.9841,0.2294,1.4641,1.9841,0.569,0.2256,0.3422,0.0569,0.9976,3.0752
3.4586,7.9173,-2.3948,-0.9353,1.4132,8.4586,-0.4586,2.9173,7.0473,6.0449,-3.9811,-0.3118,-0.9502,-1.5737,0.5925,0.8056,14.1014,1.1888,0.7076,1.4948,1.8597,0.4137,0.6787,3.4586,6.5414,-0.1078,0.2962,15.8346,-0.9173,1.9338,1.4113,-1.5588,-2.8505,0.9875,-0.1579,0.9986,1.6972,0.5981,7.4019,1.1849,1.4176,-1.9878,0.2243,1.4176,1.9878,0.5498,0.2392,0.3528,0.0604,0.998,3.3759
3.5589,8.1178,-2.3438,-1.2159,1.4275,8.5589,-0.5589,3.1178,7.3586,6.548,-4.3329,-0.4053,-0.9142,-1.7248,0.741,0.6715,14.1014,1.1948,0.7005,1.5171,1.8865,0.4508,0.9487,3.5589,6.4411,-0.1442,0.3705,16.2356,-1.1178,1.9743,1.2003,-2.0265,-2.7426,0.9783,-0.2071,1.0188,1.7154,0.6333,7.3667,1.4821,1.3742,-1.9819,0.2194,1.3742,1.9819,0.5308,0.2533,0.3635,0.064,0.9984,3.6767
3.6591,8.3183,-2.2828,-1.4843,1.4418,8.6591,-0.6591,3.3183,7.676,7.0711,-4.6947,-0.4948,-0.869,-1.8585,0.8599,0.5104,14.1014,1.2008,0.6936,1.5388,1.9129,0.4899,1.2402,3.6591,6.3409,-0.181,0.43,16.6366,-1.3183,2.0187,0.9832,-2.4738,-2.6071,0.9667,-0.2559,1.0394,1.7333,0.6695,7.3305,1.7198,1.3348,-1.9668,0.2146,1.3348,1.9668,0.512,0.2678,0.3741,0.0677,0.9987,3.9774
3.7594,8.5188,-2.2117,-1.7377,1.4564,8.7594,-0.7594,3.5188,7.9993,7.6143,-5.0665,-0.5792,-0.8152,-1.9736,0.9443,0.3289,14.1014,1.2068,0.6866,1.5601,1.9389,0.5313,1.5538,3.7594,6.2406,-0.2178,0.4722,17.0376,-1.5188,2.0672,0.7601,-2.8962,-2.4455,0.9527,-0.304,1.0605,1.7508,0.7067,7.2933,1.8887,1.3005,-1.943,0.2101,1.3005,1.943,0.4933,0.2827,0.3849,0.0715,0.9989,4.2782
3.8596,8.7193,-2.1305,-1.9738,1.471,8.8596,-0.8596,3.7193,8.3287,8.1776,-5.4484,-0.6579,-0.7531,-2.0689,0.9909,0.1343,14.1014,1.2129,0.6798,1.581,1.9646,0.575,1.89,3.8596,6.1404,-0.2539,0.4955,17.4386,-1.7193,2.1197,0.5309,-3.2896,-2.2593,0.9362,-0.3514,1.082,1.7681,0.7448,7.2552,1.9819,1.2719,-1.911,0.2058,1.2719,1.911,0.4748,0.2979,0.3956,0.0754,0.9991,4.5789
3.9599,8.9198,-2.0393,-2.19,1.4859,8.9599,-0.9599,3.9198,8.6641,8.761,-5.8404,-0.73,-0.6835,-2.1434,0.9978,-0.0658,14.1014,1.219,0.673,1.6014,1.9899,0.6209,2.2495,3.9599,6.0401,-0.2891,0.4989,17.8396,-1.9198,2.1763,0.2958,-3.6499,-2.0504,0.9175,-0.3978,1.1039,1.7851,0.784,7.216,1.9957,1.25,-1.8714,0.2016,1.25,1.8714,0.4566,0.3136,0.4064,0.0794,0.9993,4.8797
4.0602,9.1203,-1.938,-2.3842,1.5008,9.0602,-1.0602,4.1203,9.0056,9.3645,-6.2424,-0.7947,-0.607,-2.1964,0.9647,-0.2632,14.1014,1.2251,0.6663,1.6214,2.015,0.6693,2.6329,4.0602,5.9398,-0.3227,0.4824,18.2406,-2.1203,2.2368,0.0546,-3.9736,-1.8209,0.8964,-0.4433,1.1262,1.8017,0.8242,7.1758,1.9295,1.2353,-1.825,0.1976,1.2353,1.825,0.4386,0.3297,0.4173,0.0836,0.9994,5.1805
4.1604,9.3208,-1.8267,-2.5545,1.5159,9.1604,-1.1604,4.3208,9.3531,9.9881,-6.6545,-0.8515,-0.5244,-2.2273,0.893,-0.45,14.1014,1.2312,0.6597,1.641,2.0397,0.7201,3.0408,4.1604,5.8396,-0.3543,0.4465,18.6416,-2.3208,2.3014,-0.1927,-4.2574,-1.5731,0.873,-0.4877,1.149,1.8181,0.8654,7.1346,1.786,1.2287,-1.7725,0.1938,1.2287,1.7725,0.4209,0.3462,0.4281,0.0878,0.9995,5.4812
4.2607,9.5213,-1.7054,-2.6991,1.5312,9.2607,-1.2607,4.5213,9.7066,10.6318,-7.0766,-0.8997,-0.4365,-2.2359,0.7855,-0.6189,14.1014,1.2374,0.6531,1.6603,2.0641,0.7734,3.4738,4.2607,5.7393,-0.3833,0.3927,19.0426,-2.5213,2.37,-0.4459,-4.4985,-1.3096,0.8475,-0.5308,1.1723,1.8343,0.9077,7.0923,1.571,1.2306,-1.7147,0.1901,1.2306,1.7147,0.4035,0.3631,0.4391,0.0921,0.9996,5.782
4.3609,9.7218,-1.574,-2.8166,1.5466,9.3609,-1.3609,4.7218,10.0661,11.2957,-7.5087,-0.9389,-0.3443,-2.222,0.6465,-0.7629,14.1014,1.2436,0.6466,1.6791,2.0883,0.8293,3.9324,4.3609,5.6391,-0.4094,0.3232,19.4436,-2.7218,2.4426,-0.7052,-4.6943,-1.0329,0.8198,-0.5726,1.1961,1.8502,0.9509,7.0491,1.293,1.2416,-1.6526,0.1865,1.2416,1.6526,0.3864,0.3803,0.45,0.0966,0.9997,6.0827
4.4612,9.9223,-1.4325,-2.9058,1.5622,9.4612,-1.4612,4.9223,10.4317,11.9796,-7.9509,-0.9686,-0.2486,-2.1858,0.4816,-0.8764,14.1014,1.2499,0.6401,1.6977,2.1121,0.8879,4.4174,4.4612,5.5388,-0.4321,0.2408,19.8446,-2.9223,2.5192,-0.9706,-4.843,-0.7458,0.7901,-0.6129,1.2203,1.8658,0.9951,7.0049,0.9632,1.262,-1.5869,0.1831,1.262,1.5869,0.3697,0.398,0.4611,0.1012,0.9997,6.3835
4.5614,10.1228,-1.281,-2.9659,1.578,9.5614,-1.5614,5.1228,10.8033,12.6836,-8.4032,-0.9886,-0.1504,-2.1277,0.2974,-0.9548,14.1014,1.2562,0.6337,1.7159,2.1357,0.9491,4.9292,4.5614,5.4386,-0.451,0.1487,20.2456,-3.1228,2.5999,-1.2419,-4.9431,-0.4512,0.7584,-0.6518,1.245,1.8812,1.0403,6.9597,0.5948,1.2921,-1.5188,0.1798,1.2921,1.5188,0.3533,0.4161,0.4721,0.1058,0.9998,6.6842
4.6617,10.3233,-1.1195,-2.9961,1.5939,9.6617,-1.6617,5.3233,11.181,13.4077,-8.8655,-0.9987,-0.0507,-2.0481,0.1013,-0.9949,14.1014,1.2625,0.6274,1.7337,2.1591,1.013,5.4686,4.6617,5.3383,-0.4656,0.0506,20.6466,-3.3233,2.6845,-1.5193,-4.9936,-0.1521,0.7248,-0.6889,1.2702,1.8964,1.0866,6.9134,0.2026,1.3321,-1.4492,0.1766,1.3321,1.4492,0.3374,0.4346,0.4832,0.1106,0.9998,6.985
4.7619,10.5238,-0.9478,-2.9963,1.6099,9.7619,-1.7619,5.5238,11.5646,14.1519,-9.3379,-0.9988,0.0495,-1.9481,-0.0989,-0.9951,14.1014,1.2688,0.6211,1.7513,2.1822,1.0798,6.0361,4.7619,5.2381,-0.4756,-0.0494,21.0476,-3.5238,2.7732,-1.8027,-4.9939,0.1485,0.6894,-0.7244,1.2959,1.9113,1.1338,6.8662,-0.1977,1.3822,-1.3791,0.1736,1.3822,1.3791,0.3218,0.4535,0.4944,0.1155,0.9999,7.2857
4.8622,10.7243,-0.7662,-2.9664,1.6262,9.8622,-1.8622,5.7243,11.9543,14.9162,-9.8203,-0.9888,0.1492,-1.8284,-0.2951,-0.9555,14.1014,1.2752,0.6149,1.7685,2.205,1.1494,6.6322,4.8622,5.1378,-0.4808,-0.1475,21.4486,-3.7243,2.866,-2.0922,-4.944,0.4476,0.6522,-0.758,1.3222,1.926,1.182,6.818,-0.5901,1.4423,-1.3094,0.1706,1.4423,1.3094,0.3067,0.4728,0.5056,0.1205,0.9999,7.5865
4.9624,10.9248,-0.5745,-2.9067,1.6425,9.9624,-1.9624,5.9248,12.35,15.7007,-10.3127,-0.9689,0.2474,-1.6904,-0.4795,-0.8776,14.1014,1.2816,0.6088,1.7855,2.2276,1.222,7.2578,4.9624,5.0376,-0.4808,-0.2397,21.8496,-3.9248,2.9627,-2.3876,-4.8445,0.7423,0.6134,-0.7898,1.349,1.9405,1.2313,6.7687,-0.9589,1.5123,-1.2413,0.1677,1.5123,1.2413,0.2919,0.4925,0.5169,0.1257,0.9999,7.8872
5.0627,11.1253,-0.3727,-2.8178,1.6591,10.0627,-2.0627,6.1253,12.7518,16.5052,-10.8152,-0.9393,0.3431,-1.5354,-0.6446,-0.7645,14.1014,1.2881,0.6027,1.8021,2.25,1.2976,7.9132,5.0627,4.9373,-0.4755,-0.3223,22.2506,-4.1253,3.0634,-2.6891,-4.6964,1.0294,0.5731,-0.8195,1.3763,1.9548,1.2815,6.7185,-1.2893,1.592,-1.1756,0.1649,1.592,1.1756,0.2776,0.5126,0.5282,0.1309,0.9999,8.188
5.1629,11.3258,-0.1609,-2.7007,1.6758,10.1629,-2.1629,6.3258,13.1596,17.3298,-11.3278,-0.9002,0.4354,-1.365,-0.784,-0.6208,14.1014,1.2945,0.5967,1.8185,2.2722,1.3762,8.5991,5.1629,4.8371,-0.4648,-0.392,22.6516,-4.3258,3.1682,-2.9967,-4.5011,1.3063,0.5313,-0.8472,1.4042,1.9689,1.3328,6.6672,-1.5679,1.6812,-1.1134,0.1623,1.6812,1.1134,0.2637,0.5331,0.5395,0.1363,0.9999,8.4887
5.2632,11.5263,0.0609,-2.5564,1.6927,10.2632,-2.2632,6.5263,13.5734,18.1745,-11.8504,-0.8521,0.5233,-1.1809,-0.8919,-0.4522,14.1014,1.301,0.5908,1.8347,2.2942,1.4579,9.3162,5.2632,4.7368,-0.4485,-0.446,23.0526,-4.5263,3.277,-3.3102,-4.2606,1.57,0.4882,-0.8727,1.4326,1.9828,1.385,6.615,-1.7838,1.7795,-1.0556,0.1597,1.7795,1.0556,0.2503,0.554,0.551,0.1417,0.9999,8.7895
